sheet_name,source_file_name,header_row,row_number,nan,25a,25b,25f_vs_25b,24a,25f_vs_24a,nan_2,26b,25a_2,26b_vs_25f,nan_3,nan_4,20260101_000000,20260201_000000,20260301_000000,20260401_000000,20260501_000000,20260601_000000,20260701_000000,20260801_000000,20260901_000000,20261001_000000,20261101_000000,20261201_000000,existing_doors,new_doors,20260101_000000_2,20260201_000000_2,20260301_000000_2,20260401_000000_2,20260501_000000_2,20260601_000000_2,20260701_000000_2,20260801_000000_2,20260901_000000_2,20261001_000000_2,20261101_000000_2,20261201_000000_2,20260101_000000_3,20260201_000000_3,20260301_000000_3,20260401_000000_3,20260501_000000_3,20260601_000000_3,20260701_000000_3,20260801_000000_3,20260901_000000_3,20261001_000000_3,20261101_000000_3,20261201_000000_3,cluster,definition,customer_code,customer_name,region,sales_person,new_door_year,active,2025_cluster,2026_cluster,2025a,2026b,size_indicator,customer_growth_class,2024_ytd,2025_ytd,2025b_ytd,25_vs_24,25_vs_25b,2022,2023,2024,2025b,2025a_2,2026b_2,25_vs_24_2,25_vs_25b_2,26b_vs_25a,nan_5,nan_6,nan_7,nan_8,nan_9,nan_10,nan_11,2025f,customer_no,20220,20230,20240,20250,25_vs_23,25_vs_22,25_vs_22_cagr,25_vs_24_sales,25_vs_23_sales,25_vs_22_sales,25_vs_25b_sales,2025b_2,25_vs_23_2,25_vs_22_2,25_vs_22_cagr_2,25_vs_24_sales_2,25_vs_23_sales_2,25_vs_22_sales_2,25_vs_25b_sales_2,new_door_mmmyy,lost_door_year,lost_door_mmmyy,active_end_2021,active_end_2022,active_end_2023,active_2024,active_2025,growth,col_01,new_door_month,new_door_month_code,annual_total,20220101_000000,20220201_000000,20220301_000000,20220401_000000,20220501_000000,20220601_000000,20220701_000000,20220801_000000,20220901_000000,20221001_000000,20221101_000000,20221201_000000,20220101_000000_2,20220201_000000_2,20220301_000000_2,20220401_000000_2,20220501_000000_2,20220601_000000_2,20220701_000000_2,20220801_000000_2,20220901_000000_2,20221001_000000_2,20221101_000000_2,20221201_000000_2,20230101_000000,20230201_000000,20230301_000000,20230401_000000,20230501_000000,20230601_000000,20230701_000000,20230801_000000,20230901_000000,20231001_000000,20231101_000000,20231201_000000,20230101_000000_2,20230201_000000_2,20230301_000000_2,20230401_000000_2,20230501_000000_2,20230601_000000_2,20230701_000000_2,20230801_000000_2,20230901_000000_2,20231001_000000_2,20231101_000000_2,20231201_000000_2,20240101_000000,20240201_000000,20240301_000000,20240401_000000,20240501_000000,20240601_000000,20240701_000000,20240801_000000,20240901_000000,20241001_000000,20241101_000000,20241201_000000,20240101_000000_2,20240201_000000_2,20240301_000000_2,20240401_000000_2,20240501_000000_2,20240601_000000_2,20240701_000000_2,20240801_000000_2,20240901_000000_2,20241001_000000_2,20241101_000000_2,20241201_000000_2,20250101_000000,20250201_000000,20250301_000000,20250401_000000,20250501_000000,20250601_000000,20250701_000000,20250801_000000,20250901_000000,20251001_000000,20251101_000000,20251201_000000,20250101_000000_2,20250201_000000_2,20250301_000000_2,20250401_000000_2,20250501_000000_2,20250601_000000_2,20250701_000000_2,20250801_000000_2,20250901_000000_2,20251001_000000_2,20251101_000000_2,20251201_000000_2,salesperson,new_customer_year,new_customer_mmmyy,25b_vs_24a,yes,grow,extract_type,load_ts
Summary,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,3,24,Southeast,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Summary,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,3,25,Other,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Summary,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,3,26,US Spa,0,10000,-1,5494,-1,10000,,5494,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+++,QMS Key Account with a target / potential > $100k per year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A++,QMS Key Account with a target / potential $50k - $100k per year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A+,QMS Key Account with a target / potential $30k - $50k per year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,"Non-key account, with 2025 sales > $20k or 2026 target >$20k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,"Non-key account, with 2025 sales > $10k or 2026 target >$10k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,"Non-key account, with 2025 sales < $10k or 2026 target <$10k",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lost,"Lost door, no budget",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Definition,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NKD26,New door won in 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,3,,,,,,,,,,,,,2400,2400,2700,2700,2700,2400,2400,1800,2700,3000,2700,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25001,Four Seasons Hotel Philadelphia; PA,Northeast,Marcus,2021,,A,A+,26036.49,30000,,Grow,33680.82,26036.49,40000,-0.22696389220927515,-0.3490877499999999,32357.190000000002,24745.570000000003,33680.82,40000,26036.49,30000,-0.22696389220927515,-0.3490877499999999,0.15222904469842136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,4,,,,,,,,,,,,,480,480,540,540,540,480,480,360,540,600,540,420.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25037,Equinox Holdings Inc; Boston,Northeast,Marcus,2023,,B,C,5249.319999999999,6000,,Maintain,14341.14,5249.319999999999,16000,-0.633967731993412,-0.6719175000000001,0,20827.14,14341.14,16000,5249.319999999999,6000,-0.633967731993412,-0.6719175000000001,0.14300518924355932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,5,,,,,,,,,,,,,480,480,540,540,540,480,480,360,540,600,540,420.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25045,dba Haven Spa,Northeast,Marcus,2024,,NKD24,C,5838.02,6000,,Maintain,27105.03,5838.02,25000,-0.7846148851338662,-0.7664792,0,0,27105.03,25000,5838.02,6000,-0.7846148851338662,-0.7664792,0.027745708305213057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,6,,,,,,,,,,,,,1600,1600,1800,1800,1800,1600,1600,1200,1800,2000,1800,1400.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25049,Four Seasons Baltimore; MD,Northeast,Marcus,2024,,NKD24,A+,14251.070000000002,20000,,Grow,15753.72,14251.070000000002,18000,-0.09538382045637461,-0.20827388888888876,0,0,15753.72,18000,14251.070000000002,20000,-0.09538382045637461,-0.20827388888888876,0.40340339356974586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,7,,,,,,,,,,,,,4960,4960,5580,5580,5580,4960,4960,3720,5580,6200,5580,4340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Active Existing Doors,,,,,0,,,51374.9,62000,,,90880.70999999999,51374.9,99000,-0.4346996188740162,-0.48106161616161613,32357.190000000002,45572.71000000001,90880.70999999999,99000,51374.9,62000,-0.4346996188740162,-0.48106161616161613,0.2068150010997587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,8,,,,,,,,,,,,,560,560,630,630,630,560,560,420,630,700,630,490.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25061,Equinox Holdings Inc; Washington DC,Northeast,Marcus,2025,,NKD25,C,6871.790000000001,7000,,Maintain,0,6871.790000000001,0,,,0,0,0,0,6871.790000000001,7000,,,0.018657438600422793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,9,,,,,,,,,,,,,400,400,450,450,450,400,400,300,450,500,450,350.00000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25062,Equinox Holdings Inc; SPA Retail Washington DC,Northeast,Marcus,2025,,NKD25,C,3844.76,5000,,Maintain,0,3844.76,0,,,0,0,0,0,3844.76,5000,,,0.3004712907957843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,10,,,,,,,,,,,,,2000,2000,2250,2250,2250,2000,2000,1500,2250,2500,2250,1750.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25070,Renaissance Hotel Partners LLC,Northeast,Marcus,2025,,NKD25,A++,19760,25000,,Grow,0,19760,0,,,0,0,0,0,19760,25000,,,0.2651821862348178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,11,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NKD25,New doors 2025,Northeast,Marcus,2025,,NKD25,,,,,,0,0,18000,,-1,0,0,0,100000,0,0,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,12,,,,,,,,,,,,,2960,2960,3330,3330,3330,2960,2960,2220,3330,3700,3330,2590.0000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total New Doors 2025,,,,,0,,,30476.550000000003,37000,,,0,30476.550000000003,18000,,0.6931416666666668,0,0,0,100000,30476.550000000003,37000,,-0.6952345,0.21404817802539977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,13,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,14,1.0,,,,,,1.0,,,,1.0,,0,5000,5000,5000,4000,9000,11000,4000,17000,13000,17000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NKD26,New doors 2026,Northeast,Marcus,2026,8,NKD26,NKD26,,100000,,,0,0,0,,,0,0,0,0,0,100000,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Northeast,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,15,,,,,,,,,,,,,0,5000,5000,5000,4000,9000,11000,4000,17000,13000,17000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total New Doors 2026,,,,,8,,,0,100000,,,0,0,0,,,0,0,0,0,0,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,3,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25039,Four Seasons Hotel Austin; DTRS Austin LLC,Central,Emily,2024,,NKD24,Lost,2153.52,,,Lose,18410.82,2153.52,16000,-0.8830296532147943,-0.865405,0,0,18410.82,16000,2153.52,0,-0.8830296532147943,-0.865405,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,4,,,,,,,,,,,,,2240,2240,2520,2520,2520,2240,2240,1680,2520,2800,2520,1960.0000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25044,The Elms Hotel and Spa; Missouri,Central,Emily,2024,,NKD24,A,26752.850000000002,28000,,Grow,23382.73,26752.850000000002,25000,0.14412859405210598,0.07011400000000001,0,0,23382.73,25000,26752.850000000002,28000,0.14412859405210598,0.07011400000000001,0.04661746318616511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,5,,,,,,,,,,,,,960,960,1080,1080,1080,960,960,720,1080,1200,1080,840.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25050,"Mokara Hotel & Spa, Omni Hotels Management Corp.",Central,Emily,2024,,NKD24,A+,7207.32,12000,,Grow,16142.96,7207.32,16000,-0.5535316943113282,-0.5495425,0,0,16142.96,16000,7207.32,12000,-0.5535316943113282,-0.5495425,0.6649739431577897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,6,,,,,,,,,,,,,2400,2400,2700,2700,2700,2400,2400,1800,2700,3000,2700,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25054,Four Seasons Hotel Nashville; TN,Southeast,Emily,2024,,NKD24,A+,26549.660000000003,30000,,Grow,24095.02,26549.660000000003,25000,0.10187333316179048,0.06198640000000011,0,0,24095.02,25000,26549.660000000003,30000,0.10187333316179048,0.06198640000000011,0.12995797309645374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,7,,,,,,,,,,,,,4000,4000,4500,4500,4500,4000,4000,3000,4500,5000,4500,3500.0000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25056,AMI LLC Bergamos Retreat,Central,Emily,2024,,NKD24,A+++,35149.62,50000,,Grow,34205.64,35149.62,50000,0.027597203268233006,-0.2970075999999999,0,0,34205.64,50000,35149.62,50000,0.027597203268233006,-0.2970075999999999,0.42249048496114594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,8,,,,,,,,,,,,,9600,9600,10800,10800,10800,9600,9600,7200,10800,12000,10800,8400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Total Active Existing Doors,,,,,0,,,97812.97,120000,,,116237.17,97812.97,132000,-0.158505235459535,-0.2589926515151515,0,0,116237.17,132000,97812.97,120000,-0.158505235459535,-0.2589926515151515,0.22683116564193884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,9,,,,,,,,,,,,,960,960,1080,1080,1080,960,960,720,1080,1200,1080,840.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25068,321 Skin Glow LLC,Central,Emily,2025,,NKD25,B,9538,12000,,Grow,0,9538,0,,,0,0,0,0,9538,12000,,,0.25812539316418537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
Central,20260324T164535Z_2026.01.22 US Spa Sales Budget 2026 FINAL.xlsx,2,10,,,,,,,,,,,,,800,800,900,900,900,800,800,600,900,1000,900,700.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25071,Nerdium LLC; Texas,Central,Emily,2025,,NKD25,B,5488.99,10000,,Grow,0,5488.99,0,,,0,0,0,0,5488.99,10000,,,0.8218287881741451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us_budget_v2_full_workbook_rows,2026-03-24T16:45:36+00:00
